kode_desa,month,radiance
81.02.18.2001,2024-07,0.45050579233701543
81.02.18.2001,2024-08,0.4116464684883209
81.02.18.2001,2024-09,0.23087197036979948
81.02.18.2001,2024-10,0.3213356144302324
81.02.18.2001,2024-11,0.2580242363541721
81.02.18.2001,2024-12,0.0
81.02.18.2001,2025-01,0.01652265505745489
81.02.18.2001,2025-02,0.0
81.02.18.2001,2025-03,0.0
81.02.18.2001,2025-04,0.50696258465941
81.02.18.2001,2025-05,0.2817544832990532
81.02.18.2001,2025-06,0.0
81.02.18.2001,2025-07,0.2857718673957662
81.02.18.2001,2025-08,0.2379873561485424
81.02.18.2001,2025-09,0.2800605872486992
81.02.18.2001,2025-10,0.3080426751271879
81.02.18.2001,2025-11,0.2190437279327589
81.02.18.2001,2025-12,0.009499472902559756
81.02.18.2001,2026-01,0.19507902774084415
81.02.18.2001,2026-02,0.0
81.02.18.2001,2026-03,0.0
81.02.18.2001,2026-04,0.35360116002447245
81.02.18.2001,2026-05,
81.02.18.2001,2026-06,
81.02.18.2002,2024-07,0.6094234297243325
81.02.18.2002,2024-08,0.45613333267134604
81.02.18.2002,2024-09,0.30114955106297053
81.02.18.2002,2024-10,0.3348180197273289
81.02.18.2002,2024-11,0.2531783763272269
81.02.18.2002,2024-12,0.0
81.02.18.2002,2025-01,0.0
81.02.18.2002,2025-02,0.0
81.02.18.2002,2025-03,0.0
81.02.18.2002,2025-04,0.5438234241266509
81.02.18.2002,2025-05,0.24855135324838995
81.02.18.2002,2025-06,0.0
81.02.18.2002,2025-07,0.29478558876492955
81.02.18.2002,2025-08,0.3104252258668075
81.02.18.2002,2025-09,0.3493621599137246
81.02.18.2002,2025-10,0.35014774558780426
81.02.18.2002,2025-11,0.23829549375955048
81.02.18.2002,2025-12,0.04557116957398148
81.02.18.2002,2026-01,0.19239639327064287
81.02.18.2002,2026-02,0.0
81.02.18.2002,2026-03,0.0
81.02.18.2002,2026-04,0.48146306091063734
81.02.18.2002,2026-05,
81.02.18.2002,2026-06,
81.02.18.2003,2024-07,0.6727711140379911
81.02.18.2003,2024-08,0.39425213855293423
81.02.18.2003,2024-09,0.2751774786078944
81.02.18.2003,2024-10,0.30844798116891153
81.02.18.2003,2024-11,0.2367931457854251
81.02.18.2003,2024-12,0.0
81.02.18.2003,2025-01,0.0
81.02.18.2003,2025-02,0.0
81.02.18.2003,2025-03,0.0
81.02.18.2003,2025-04,0.3627466305962682
81.02.18.2003,2025-05,0.1891383112315886
81.02.18.2003,2025-06,0.010048959655014652
81.02.18.2003,2025-07,0.26455569247210176
81.02.18.2003,2025-08,0.24962056425458212
81.02.18.2003,2025-09,0.22607588683194596
81.02.18.2003,2025-10,0.2922080808454803
81.02.18.2003,2025-11,0.21238922826772513
81.02.18.2003,2025-12,0.0023500611469824424
81.02.18.2003,2026-01,0.19934149209405388
81.02.18.2003,2026-02,0.0
81.02.18.2003,2026-03,0.0
81.02.18.2003,2026-04,0.36705997828827347
81.02.18.2003,2026-05,
81.02.18.2003,2026-06,
81.02.18.2004,2024-07,0.647486220935452
81.02.18.2004,2024-08,0.4387478990582519
81.02.18.2004,2024-09,0.2866163465035725
81.02.18.2004,2024-10,0.28593577756288663
81.02.18.2004,2024-11,0.27602803756222005
81.02.18.2004,2024-12,0.0
81.02.18.2004,2025-01,0.006153846326961011
81.02.18.2004,2025-02,0.0
81.02.18.2004,2025-03,0.0
81.02.18.2004,2025-04,0.496092738420764
81.02.18.2004,2025-05,0.24659477620816989
81.02.18.2004,2025-06,0.0031536065743691115
81.02.18.2004,2025-07,0.3185106653005078
81.02.18.2004,2025-08,0.23590702065033448
81.02.18.2004,2025-09,0.31395518802429545
81.02.18.2004,2025-10,0.3111802079113816
81.02.18.2004,2025-11,0.21401989016491765
81.02.18.2004,2025-12,0.12877905591045768
81.02.18.2004,2026-01,0.2842930751847559
81.02.18.2004,2026-02,0.0
81.02.18.2004,2026-03,0.0
81.02.18.2004,2026-04,0.36627366464328864
81.02.18.2004,2026-05,
81.02.18.2004,2026-06,
81.02.18.2005,2024-07,0.4554392582729083
81.02.18.2005,2024-08,0.33679908219187016
81.02.18.2005,2024-09,0.21220015391217922
81.02.18.2005,2024-10,0.29885408931146423
81.02.18.2005,2024-11,0.2155232980998192
81.02.18.2005,2024-12,0.0
81.02.18.2005,2025-01,0.0
81.02.18.2005,2025-02,0.0
81.02.18.2005,2025-03,0.0
81.02.18.2005,2025-04,0.42367456440164264
81.02.18.2005,2025-05,0.19578303767807892
81.02.18.2005,2025-06,0.0011917493833304364
81.02.18.2005,2025-07,0.2346906053305037
81.02.18.2005,2025-08,0.22343773929284122
81.02.18.2005,2025-09,0.23449961962911173
81.02.18.2005,2025-10,0.2413521807233827
81.02.18.2005,2025-11,0.06724980832671645
81.02.18.2005,2025-12,0.0
81.02.18.2005,2026-01,0.24634835882165035
81.02.18.2005,2026-02,0.0
81.02.18.2005,2026-03,0.0
81.02.18.2005,2026-04,0.32342245961938587
81.02.18.2005,2026-05,
81.02.18.2005,2026-06,
81.02.18.2006,2024-07,0.453378812567344
81.02.18.2006,2024-08,0.30943368580148606
81.02.18.2006,2024-09,0.25639084402139484
81.02.18.2006,2024-10,0.2755002959919962
81.02.18.2006,2024-11,0.1993617954053982
81.02.18.2006,2024-12,0.0
81.02.18.2006,2025-01,0.0
81.02.18.2006,2025-02,0.0
81.02.18.2006,2025-03,0.0
81.02.18.2006,2025-04,0.3740713000691064
81.02.18.2006,2025-05,0.22888204207022986
81.02.18.2006,2025-06,0.03093603199146723
81.02.18.2006,2025-07,0.22064407143912373
81.02.18.2006,2025-08,0.23397007130169495
81.02.18.2006,2025-09,0.26676203263704906
81.02.18.2006,2025-10,0.24725205247058693
81.02.18.2006,2025-11,0.13037998814293197
81.02.18.2006,2025-12,0.026244131426278832
81.02.18.2006,2026-01,0.2400865598533635
81.02.18.2006,2026-02,0.0
81.02.18.2006,2026-03,0.0
81.02.18.2006,2026-04,0.3404225355272177
81.02.18.2006,2026-05,
81.02.18.2006,2026-06,
81.02.18.2007,2024-07,0.6070794755121255
81.02.18.2007,2024-08,0.37456562071212346
81.02.18.2007,2024-09,0.2559057280917044
81.02.18.2007,2024-10,0.2730776397390859
81.02.18.2007,2024-11,0.24323474836162196
81.02.18.2007,2024-12,0.035582255083179304
81.02.18.2007,2025-01,0.0
81.02.18.2007,2025-02,0.0
81.02.18.2007,2025-03,0.0
81.02.18.2007,2025-04,0.5846303065140456
81.02.18.2007,2025-05,0.2024491691269848
81.02.18.2007,2025-06,0.2507763345090607
81.02.18.2007,2025-07,0.32977819069531406
81.02.18.2007,2025-08,0.2779112734974753
81.02.18.2007,2025-09,0.2996765285895625
81.02.18.2007,2025-10,0.2785120203457566
81.02.18.2007,2025-11,0.12554528828634573
81.02.18.2007,2025-12,0.0
81.02.18.2007,2026-01,0.2398798529940094
81.02.18.2007,2026-02,0.17222735913067558
81.02.18.2007,2026-03,0.0
81.02.18.2007,2026-04,0.4220517632343192
81.02.18.2007,2026-05,
81.02.18.2007,2026-06,
81.02.18.2008,2024-07,0.5639153291624058
81.02.18.2008,2024-08,0.4608994764941079
81.02.18.2008,2024-09,0.37000000524142435
81.02.18.2008,2024-10,0.40005290713259783
81.02.18.2008,2024-11,0.40439152701821907
81.02.18.2008,2024-12,0.2611640143016028
81.02.18.2008,2025-01,0.0
81.02.18.2008,2025-02,0.0
81.02.18.2008,2025-03,0.0
81.02.18.2008,2025-04,1.1799999475479126
81.02.18.2008,2025-05,0.4157671997786829
81.02.18.2008,2025-06,-0.018148148225413427
81.02.18.2008,2025-07,0.5497354477170914
81.02.18.2008,2025-08,0.476878308508762
81.02.18.2008,2025-09,0.3615343875828243
81.02.18.2008,2025-10,0.5331745970816839
81.02.18.2008,2025-11,0.3284126967191696
81.02.18.2008,2025-12,0.0
81.02.18.2008,2026-01,0.6845502566408228
81.02.18.2008,2026-02,0.5507407592087195
81.02.18.2008,2026-03,0.0
81.02.18.2008,2026-04,0.5617989467249976
81.02.18.2008,2026-05,
81.02.18.2008,2026-06,
81.02.18.2009,2024-07,0.5461177491541609
81.02.18.2009,2024-08,0.4810665493176252
81.02.18.2009,2024-09,0.3042064868549438
81.02.18.2009,2024-10,0.3758788412824629
81.02.18.2009,2024-11,0.3366296911554938
81.02.18.2009,2024-12,0.03815699518744042
81.02.18.2009,2025-01,0.0
81.02.18.2009,2025-02,0.0
81.02.18.2009,2025-03,0.0
81.02.18.2009,2025-04,0.37764504726073433
81.02.18.2009,2025-05,0.3001706471901908
81.02.18.2009,2025-06,0.02333617776810309
81.02.18.2009,2025-07,0.3107679160534318
81.02.18.2009,2025-08,0.2596160417848581
81.02.18.2009,2025-09,0.3009471025813764
81.02.18.2009,2025-10,0.32948805735074616
81.02.18.2009,2025-11,0.2640699696291631
81.02.18.2009,2025-12,0.0
81.02.18.2009,2026-01,0.20926621609682108
81.02.18.2009,2026-02,0.18528156964038417
81.02.18.2009,2026-03,0.0
81.02.18.2009,2026-04,0.37038396525199907
81.02.18.2009,2026-05,
81.02.18.2009,2026-06,
81.02.18.2010,2024-07,0.48442922167400615
81.02.18.2010,2024-08,0.47196347115609566
81.02.18.2010,2024-09,0.2756773246114838
81.02.18.2010,2024-10,0.30251141398283266
81.02.18.2010,2024-11,0.31802130584666
81.02.18.2010,2024-12,0.0015829527577671649
81.02.18.2010,2025-01,0.0
81.02.18.2010,2025-02,0.0
81.02.18.2010,2025-03,0.0
81.02.18.2010,2025-04,0.5142617887693998
81.02.18.2010,2025-05,0.2936377440560808
81.02.18.2010,2025-06,0.11290715274484645
81.02.18.2010,2025-07,0.2700913262467044
81.02.18.2010,2025-08,0.1904718410592282
81.02.18.2010,2025-09,0.23324201102942635
81.02.18.2010,2025-10,0.30834094030127684
81.02.18.2010,2025-11,0.25514459535139344
81.02.18.2010,2025-12,0.0
81.02.18.2010,2026-01,0.37987823977136537
81.02.18.2010,2026-02,0.15410959040760266
81.02.18.2010,2026-03,0.0
81.02.18.2010,2026-04,0.3795129373737666
81.02.18.2010,2026-05,
81.02.18.2010,2026-06,
81.02.18.2011,2024-07,0.6047694590318443
81.02.18.2011,2024-08,0.4465706038371973
81.02.18.2011,2024-09,0.4950864583425631
81.02.18.2011,2024-10,0.49597983307041416
81.02.18.2011,2024-11,0.4835446796430978
81.02.18.2011,2024-12,0.0
81.02.18.2011,2025-01,0.0
81.02.18.2011,2025-02,0.0
81.02.18.2011,2025-03,0.0
81.02.18.2011,2025-04,0.4831268063797387
81.02.18.2011,2025-05,0.3831267946477582
81.02.18.2011,2025-06,0.0
81.02.18.2011,2025-07,0.39819884867077254
81.02.18.2011,2025-08,0.3244236367150754
81.02.18.2011,2025-09,0.31887608423013164
81.02.18.2011,2025-10,0.4363400580989524
81.02.18.2011,2025-11,0.3419740602417019
81.02.18.2011,2025-12,0.0
81.02.18.2011,2026-01,0.23219019638358343
81.02.18.2011,2026-02,0.0
81.02.18.2011,2026-03,0.0
81.02.18.2011,2026-04,0.5357204613836767
81.02.18.2011,2026-05,
81.02.18.2011,2026-06,
81.02.18.2012,2024-07,0.5318756345610606
81.02.18.2012,2024-08,0.42770038140486794
81.02.18.2012,2024-09,0.28777710287144465
81.02.18.2012,2024-10,0.39838683828425714
81.02.18.2012,2024-11,0.29557036358299776
81.02.18.2012,2024-12,0.0
81.02.18.2012,2025-01,0.0
81.02.18.2012,2025-02,0.0
81.02.18.2012,2025-03,0.0
81.02.18.2012,2025-04,0.6101150867037886
81.02.18.2012,2025-05,0.30975772524070144
81.02.18.2012,2025-06,0.0
81.02.18.2012,2025-07,0.4333070830975834
81.02.18.2012,2025-08,0.3220351281134548
81.02.18.2012,2025-09,0.4089864771109915
81.02.18.2012,2025-10,0.3419745603240477
81.02.18.2012,2025-11,0.21134464236646863
81.02.18.2012,2025-12,0.04210983175545925
81.02.18.2012,2026-01,0.2862891155505106
81.02.18.2012,2026-02,0.0
81.02.18.2012,2026-03,0.0
81.02.18.2012,2026-04,0.4241833285342654
81.02.18.2012,2026-05,
81.02.18.2012,2026-06,
81.02.18.2013,2024-07,0.6460258666888724
81.02.18.2013,2024-08,0.36481169420658305
81.02.18.2013,2024-09,0.3354637491579066
81.02.18.2013,2024-10,0.34216975731049587
81.02.18.2013,2024-11,0.3724564387849906
81.02.18.2013,2024-12,0.0
81.02.18.2013,2025-01,0.0
81.02.18.2013,2025-02,0.0
81.02.18.2013,2025-03,0.0
81.02.18.2013,2025-04,0.4115795448899872
81.02.18.2013,2025-05,0.3061607574950851
81.02.18.2013,2025-06,0.0013378302474046035
81.02.18.2013,2025-07,0.27424958155622897
81.02.18.2013,2025-08,0.3330016873605202
81.02.18.2013,2025-09,0.3037998852366608
81.02.18.2013,2025-10,0.3487127613592443
81.02.18.2013,2025-11,0.23668914909373515
81.02.18.2013,2025-12,0.0
81.02.18.2013,2026-01,0.2596065234843099
81.02.18.2013,2026-02,0.0
81.02.18.2013,2026-03,0.0
81.02.18.2013,2026-04,0.42741989397546953
81.02.18.2013,2026-05,
81.02.18.2013,2026-06,
81.02.19.2001,2024-07,0.5041466036491562
81.02.19.2001,2024-08,0.5987265879470693
81.02.19.2001,2024-09,0.45050561847837933
81.02.19.2001,2024-10,0.44032638226204723
81.02.19.2001,2024-11,0.3955136396473202
81.02.19.2001,2024-12,0.06500267684848361
81.02.19.2001,2025-01,0.029192082173305118
81.02.19.2001,2025-02,0.0
81.02.19.2001,2025-03,0.0
81.02.19.2001,2025-04,0.4171348148692795
81.02.19.2001,2025-05,0.34068485442698476
81.02.19.2001,2025-06,0.0
81.02.19.2001,2025-07,0.4912011777137995
81.02.19.2001,2025-08,0.393175491546926
81.02.19.2001,2025-09,0.5242188308386
81.02.19.2001,2025-10,0.4569662868689573
81.02.19.2001,2025-11,0.38351256918977317
81.02.19.2001,2025-12,0.0
81.02.19.2001,2026-01,0.3094783309924852
81.02.19.2001,2026-02,0.11919475924831588
81.02.19.2001,2026-03,0.0
81.02.19.2001,2026-04,0.7735152448432341
81.02.19.2001,2026-05,
81.02.19.2001,2026-06,
81.02.19.2002,2024-07,0.5771852891886925
81.02.19.2002,2024-08,0.6364837335562268
81.02.19.2002,2024-09,0.5609024075546224
81.02.19.2002,2024-10,0.5641895349157244
81.02.19.2002,2024-11,0.5675983112848125
81.02.19.2002,2024-12,0.0
81.02.19.2002,2025-01,0.0
81.02.19.2002,2025-02,0.0
81.02.19.2002,2025-03,0.0
81.02.19.2002,2025-04,0.6901866907193266
81.02.19.2002,2025-05,0.46561527109297873
81.02.19.2002,2025-06,0.0
81.02.19.2002,2025-07,0.49078076670244014
81.02.19.2002,2025-08,0.47021499206924544
81.02.19.2002,2025-09,0.6281838698088702
81.02.19.2002,2025-10,0.5470353611709372
81.02.19.2002,2025-11,0.46129278484547487
81.02.19.2002,2025-12,0.0
81.02.19.2002,2026-01,0.525884023488432
81.02.19.2002,2026-02,0.36804808336066386
81.02.19.2002,2026-03,0.0
81.02.19.2002,2026-04,0.8706676059809567
81.02.19.2002,2026-05,
81.02.19.2002,2026-06,
81.02.19.2003,2024-07,0.5354985372630764
81.02.19.2003,2024-08,0.4936253618438094
81.02.19.2003,2024-09,0.37307258962677287
81.02.19.2003,2024-10,0.38352523709604225
81.02.19.2003,2024-11,0.37462661762224125
81.02.19.2003,2024-12,0.0
81.02.19.2003,2025-01,0.0
81.02.19.2003,2025-02,0.0
81.02.19.2003,2025-03,0.0
81.02.19.2003,2025-04,0.22253441696222692
81.02.19.2003,2025-05,0.30143930067059194
81.02.19.2003,2025-06,0.0
81.02.19.2003,2025-07,0.35131414473044353
81.02.19.2003,2025-08,0.3113808940698206
81.02.19.2003,2025-09,0.30838756402196815
81.02.19.2003,2025-10,0.39865874232390947
81.02.19.2003,2025-11,0.28722361228119897
81.02.19.2003,2025-12,0.0
81.02.19.2003,2026-01,0.29017313005356843
81.02.19.2003,2026-02,0.2104317898340259
81.02.19.2003,2026-03,0.0
81.02.19.2003,2026-04,0.5540800933253281
81.02.19.2003,2026-05,
81.02.19.2003,2026-06,
81.02.19.2004,2024-07,0.5108011458389617
81.02.19.2004,2024-08,0.4030994256669886
81.02.19.2004,2024-09,0.3661510543972539
81.02.19.2004,2024-10,0.3337437853160142
81.02.19.2004,2024-11,0.252864244140072
81.02.19.2004,2024-12,0.0
81.02.19.2004,2025-01,0.0
81.02.19.2004,2025-02,0.0
81.02.19.2004,2025-03,0.0
81.02.19.2004,2025-04,0.09512428349564225
81.02.19.2004,2025-05,0.2641873806401603
81.02.19.2004,2025-06,0.0
81.02.19.2004,2025-07,0.31082791719963176
81.02.19.2004,2025-08,0.1990420645921995
81.02.19.2004,2025-09,0.368149136690633
81.02.19.2004,2025-10,0.2957265765529062
81.02.19.2004,2025-11,0.24632313466322803
81.02.19.2004,2025-12,0.0
81.02.19.2004,2026-01,0.23264053574768576
81.02.19.2004,2026-02,0.16711089885143657
81.02.19.2004,2026-03,0.0
81.02.19.2004,2026-04,0.4295850847493394
81.02.19.2004,2026-05,
81.02.19.2004,2026-06,
81.02.19.2005,2024-07,0.6482424698921605
81.02.19.2005,2024-08,0.46828925672636657
81.02.19.2005,2024-09,0.30430634654118716
81.02.19.2005,2024-10,0.3304922705723853
81.02.19.2005,2024-11,0.3396216450127234
81.02.19.2005,2024-12,0.0
81.02.19.2005,2025-01,0.0
81.02.19.2005,2025-02,0.0
81.02.19.2005,2025-03,0.0
81.02.19.2005,2025-04,0.026206265143789438
81.02.19.2005,2025-05,0.25477623855702697
81.02.19.2005,2025-06,0.0
81.02.19.2005,2025-07,0.2984865747855944
81.02.19.2005,2025-08,0.22759560861096595
81.02.19.2005,2025-09,0.39825874602496386
81.02.19.2005,2025-10,0.2685048841788722
81.02.19.2005,2025-11,0.2302807171816162
81.02.19.2005,2025-12,0.0
81.02.19.2005,2026-01,0.2389442639044987
81.02.19.2005,2026-02,0.01645443419963
81.02.19.2005,2026-03,0.0
81.02.19.2005,2026-04,0.4189971528516928
81.02.19.2005,2026-05,
81.02.19.2005,2026-06,
81.02.19.2006,2024-07,0.7060949901163107
81.02.19.2006,2024-08,0.4584960400586392
81.02.19.2006,2024-09,0.3287493398762001
81.02.19.2006,2024-10,0.4396886540748827
81.02.19.2006,2024-11,0.35620053232030685
81.02.19.2006,2024-12,0.0
81.02.19.2006,2025-01,0.0
81.02.19.2006,2025-02,0.0
81.02.19.2006,2025-03,0.0
81.02.19.2006,2025-04,0.0
81.02.19.2006,2025-05,0.2597150395051785
81.02.19.2006,2025-06,0.0
81.02.19.2006,2025-07,0.39547229215777957
81.02.19.2006,2025-08,0.24206859666981925
81.02.19.2006,2025-09,0.37340369076716234
81.02.19.2006,2025-10,0.3113139845214607
81.02.19.2006,2025-11,0.24205277237382597
81.02.19.2006,2025-12,0.0
81.02.19.2006,2026-01,0.2892348314967194
81.02.19.2006,2026-02,0.0
81.02.19.2006,2026-03,0.0
81.02.19.2006,2026-04,0.5416042197190991
81.02.19.2006,2026-05,
81.02.19.2006,2026-06,
81.02.19.2007,2024-07,0.6182833342393482
81.02.19.2007,2024-08,0.6401642147171854
81.02.19.2007,2024-09,0.4498905183705402
81.02.19.2007,2024-10,0.5503393932899657
81.02.19.2007,2024-11,0.6359798535166251
81.02.19.2007,2024-12,0.05188088508280827
81.02.19.2007,2025-01,0.005594482059313792
81.02.19.2007,2025-02,0.0
81.02.19.2007,2025-03,0.0
81.02.19.2007,2025-04,0.35960804717870154
81.02.19.2007,2025-05,0.4065447746434879
81.02.19.2007,2025-06,0.0
81.02.19.2007,2025-07,0.3882483010946438
81.02.19.2007,2025-08,0.3204488707231188
81.02.19.2007,2025-09,0.49255090714388444
81.02.19.2007,2025-10,0.42276768017995
81.02.19.2007,2025-11,0.35838843696104866
81.02.19.2007,2025-12,0.0
81.02.19.2007,2026-01,0.3625662353139379
81.02.19.2007,2026-02,0.32159185687535585
81.02.19.2007,2026-03,0.0
81.02.19.2007,2026-04,0.5987453432861761
81.02.19.2007,2026-05,
81.02.19.2007,2026-06,
81.02.19.2008,2024-07,0.44377459439054157
81.02.19.2008,2024-08,0.428264756668659
81.02.19.2008,2024-09,0.39908765692243847
81.02.19.2008,2024-10,0.3392307713414561
81.02.19.2008,2024-11,0.27403399173656817
81.02.19.2008,2024-12,0.34194991840732714
81.02.19.2008,2025-01,0.18344365214938982
81.02.19.2008,2025-02,0.0
81.02.19.2008,2025-03,0.0
81.02.19.2008,2025-04,0.0
81.02.19.2008,2025-05,0.21472271835708023
81.02.19.2008,2025-06,0.0
81.02.19.2008,2025-07,0.36185152360866246
81.02.19.2008,2025-08,0.29493738770858124
81.02.19.2008,2025-09,0.31411449438250877
81.02.19.2008,2025-10,0.3090160969304911
81.02.19.2008,2025-11,0.2593470488896524
81.02.19.2008,2025-12,0.0
81.02.19.2008,2026-01,0.2096869419320538
81.02.19.2008,2026-02,0.2075939179799638
81.02.19.2008,2026-03,0.0
81.02.19.2008,2026-04,0.4696779879399831
81.02.19.2008,2026-05,
81.02.19.2008,2026-06,
81.02.19.2009,2024-07,0.6134041985768312
81.02.19.2009,2024-08,0.8413951219737217
81.02.19.2009,2024-09,0.811528906767242
81.02.19.2009,2024-10,1.1855112379225488
81.02.19.2009,2024-11,2.0347682687472166
81.02.19.2009,2024-12,0.028112756938269083
81.02.19.2009,2025-01,0.7345699710113776
81.02.19.2009,2025-02,0.0
81.02.19.2009,2025-03,0.0
81.02.19.2009,2025-04,0.0
81.02.19.2009,2025-05,0.6924772969185882
81.02.19.2009,2025-06,0.0
81.02.19.2009,2025-07,0.6788867644278617
81.02.19.2009,2025-08,0.5731175385817806
81.02.19.2009,2025-09,0.7721404682398129
81.02.19.2009,2025-10,0.9098805536672195
81.02.19.2009,2025-11,0.6527591983645771
81.02.19.2009,2025-12,0.0
81.02.19.2009,2026-01,0.5874725223829944
81.02.19.2009,2026-02,0.30857620278984754
81.02.19.2009,2026-03,0.0
81.02.19.2009,2026-04,0.680618726297309
81.02.19.2009,2026-05,
81.02.19.2009,2026-06,
81.02.19.2010,2024-07,0.51598762464892
81.02.19.2010,2024-08,0.43241236781336595
81.02.19.2010,2024-09,0.29677113243599523
81.02.19.2010,2024-10,0.4744123647323588
81.02.19.2010,2024-11,0.29071752960534436
81.02.19.2010,2024-12,0.0
81.02.19.2010,2025-01,0.0
81.02.19.2010,2025-02,0.0
81.02.19.2010,2025-03,0.0
81.02.19.2010,2025-04,0.0
81.02.19.2010,2025-05,0.27527835292299996
81.02.19.2010,2025-06,0.0
81.02.19.2010,2025-07,0.3268329918445999
81.02.19.2010,2025-08,0.33442886825996576
81.02.19.2010,2025-09,0.3013072144985199
81.02.19.2010,2025-10,0.24585979368883312
81.02.19.2010,2025-11,0.22354639129540352
81.02.19.2010,2025-12,0.0
81.02.19.2010,2026-01,0.2743917541467037
81.02.19.2010,2026-02,0.0
81.02.19.2010,2026-03,0.0
81.02.19.2010,2026-04,0.4457402050003564
81.02.19.2010,2026-05,
81.02.19.2010,2026-06,
81.02.19.2011,2024-07,0.48495073613751993
81.02.19.2011,2024-08,0.5081034494297846
81.02.19.2011,2024-09,0.287395319493093
81.02.19.2011,2024-10,0.35089901346584856
81.02.19.2011,2024-11,0.2848522190068816
81.02.19.2011,2024-12,0.0
81.02.19.2011,2025-01,0.0
81.02.19.2011,2025-02,0.0
81.02.19.2011,2025-03,0.0
81.02.19.2011,2025-04,0.0
81.02.19.2011,2025-05,0.2416748761249881
81.02.19.2011,2025-06,0.0
81.02.19.2011,2025-07,0.31831896408768423
81.02.19.2011,2025-08,0.3075862057195069
81.02.19.2011,2025-09,0.3235591100482959
81.02.19.2011,2025-10,0.24003694458804992
81.02.19.2011,2025-11,0.22694581223128762
81.02.19.2011,2025-12,0.0
81.02.19.2011,2026-01,0.28338054140910435
81.02.19.2011,2026-02,0.0
81.02.19.2011,2026-03,0.0
81.02.19.2011,2026-04,0.415350990122175
81.02.19.2011,2026-05,
81.02.19.2011,2026-06,
81.03.01.1001,2024-07,3.3635930890050436
81.03.01.1001,2024-08,3.929255206502717
81.03.01.1001,2024-09,4.996303477944998
81.03.01.1001,2024-10,4.21458618797105
81.03.01.1001,2024-11,4.531800022947378
81.03.01.1001,2024-12,0.0
81.03.01.1001,2025-01,3.895896484605198
81.03.01.1001,2025-02,0.0
81.03.01.1001,2025-03,4.3034896596546846
81.03.01.1001,2025-04,4.385813690917246
81.03.01.1001,2025-05,4.0462275501469085
81.03.01.1001,2025-06,0.0
81.03.01.1001,2025-07,4.8108759155766725
81.03.01.1001,2025-08,3.980489681835832
81.03.01.1001,2025-09,5.076006770873893
81.03.01.1001,2025-10,5.0077931502769735
81.03.01.1001,2025-11,4.009082772238502
81.03.01.1001,2025-12,2.7363034649552973
81.03.01.1001,2026-01,4.205979327703345
81.03.01.1001,2026-02,4.883634343496685
81.03.01.1001,2026-03,3.280724040557599
81.03.01.1001,2026-04,4.867027524627489
81.03.01.1001,2026-05,
81.03.01.1001,2026-06,
81.03.01.1002,2024-07,2.357880043422547
81.03.01.1002,2024-08,3.3258686579740773
81.03.01.1002,2024-09,3.6275801911965524
81.03.01.1002,2024-10,3.517647373084569
81.03.01.1002,2024-11,3.5646742500649857
81.03.01.1002,2024-12,0.0
81.03.01.1002,2025-01,3.3468924431359515
81.03.01.1002,2025-02,0.0
81.03.01.1002,2025-03,2.909462241531035
81.03.01.1002,2025-04,3.3877404072661927
81.03.01.1002,2025-05,2.7722595866919804
81.03.01.1002,2025-06,0.2902636971197553
81.03.01.1002,2025-07,3.332487112117283
81.03.01.1002,2025-08,3.802337178030084
81.03.01.1002,2025-09,4.300687675823719
81.03.01.1002,2025-10,4.017600786846205
81.03.01.1002,2025-11,3.438241988821139
81.03.01.1002,2025-12,2.8295656260191593
81.03.01.1002,2026-01,3.027580191948545
81.03.01.1002,2026-02,2.15459674091349
81.03.01.1002,2026-03,2.420925521308165
81.03.01.1002,2026-04,4.154953478225879
81.03.01.1002,2026-05,
81.03.01.1002,2026-06,
81.03.01.2002,2024-07,0.3203372561462903
81.03.01.2002,2024-08,0.39747571505586804
81.03.01.2002,2024-09,0.37323881716111046
81.03.01.2002,2024-10,0.3311711588566354
81.03.01.2002,2024-11,0.319626490046896
81.03.01.2002,2024-12,0.03572102962654272
81.03.01.2002,2025-01,0.3674185948772846
81.03.01.2002,2025-02,0.0
81.03.01.2002,2025-03,0.3511571359332258
81.03.01.2002,2025-04,0.4187628249956973
81.03.01.2002,2025-05,0.33657442875010757
81.03.01.2002,2025-06,0.24625393334469842
81.03.01.2002,2025-07,0.2319715430473054
81.03.01.2002,2025-08,0.2724093588476575
81.03.01.2002,2025-09,0.31046689014215695
81.03.01.2002,2025-10,0.35318511394348834
81.03.01.2002,2025-11,0.28412334173550796
81.03.01.2002,2025-12,0.34779142223359455
81.03.01.2002,2026-01,0.2060073198609687
81.03.01.2002,2026-02,0.18193494235023341
81.03.01.2002,2026-03,0.28015905107835454
81.03.01.2002,2026-04,0.4301730735592656
81.03.01.2002,2026-05,
81.03.01.2002,2026-06,
81.03.01.2003,2024-07,0.29045377058732363
81.03.01.2003,2024-08,0.3252019929783044
81.03.01.2003,2024-09,0.2567971622566867
81.03.01.2003,2024-10,0.3054731508302103
81.03.01.2003,2024-11,0.28991604434082346
81.03.01.2003,2024-12,0.00992228984153858
81.03.01.2003,2025-01,0.33064721789406565
81.03.01.2003,2025-02,0.0
81.03.01.2003,2025-03,0.3042624887549375
81.03.01.2003,2025-04,0.3782714513462872
81.03.01.2003,2025-05,0.26812393324994394
81.03.01.2003,2025-06,0.19549886962890992
81.03.01.2003,2025-07,0.19115995833100638
81.03.01.2003,2025-08,0.23854004017371003
81.03.01.2003,2025-09,0.27373743858154514
81.03.01.2003,2025-10,0.28830911421067135
